ID	TitleSlug	Title	Contest	Question	Rating
2125	gcd-sort-of-an-array	数组的最大公因数排序	weekly-contest-257	T4	2348.38726
2128	reverse-prefix-of-word	反转单词前缀	weekly-contest-258	T1	1030.72327
2129	number-of-pairs-of-interchangeable-rectangles	可互换矩形的组数	weekly-contest-258	T2	1262.58836
2130	maximum-product-of-the-length-of-two-palindromic-subsequences	两个回文子序列长度的最大乘积	weekly-contest-258	T3	1733.63658
2131	smallest-missing-genetic-value-in-each-subtree	每棵子树内缺失的最小基因值	weekly-contest-258	T4	2298.90326
2116	count-number-of-pairs-with-absolute-difference-k	差的绝对值为 K 的数对数目	biweekly-contest-61	T1	1161.07031
2117	find-original-array-from-doubled-array	从双倍数组中还原原数组	biweekly-contest-61	T2	1448.12907
2118	maximum-earnings-from-taxi	出租车的最大盈利	biweekly-contest-61	T3	1812.62414
2119	minimum-number-of-operations-to-make-array-continuous	使数组连续的最少操作数	biweekly-contest-61	T4	1957.82412
2137	final-value-of-variable-after-performing-operations	执行操作后的变量值	weekly-contest-259	T1	1033.14525
2138	sum-of-beauty-in-the-array	数组美丽值求和	weekly-contest-259	T2	1363.14513
2139	detect-squares	检测正方形	weekly-contest-259	T3	1699.32203
2140	longest-subsequence-repeated-k-times	重复 K 次的最长子序列	weekly-contest-259	T4	2453.78801
2144	maximum-difference-between-increasing-elements	增量元素之间的最大差值	weekly-contest-260	T1	1138.18092
2145	grid-game	网格游戏	weekly-contest-260	T2	1602.89646
2146	check-if-word-can-be-placed-in-crossword	判断单词是否能放入填字游戏内	weekly-contest-260	T3	1851.89205
2147	the-score-of-students-solving-math-expression	解出数学表达式的学生分数	weekly-contest-260	T4	2495.85505
2132	convert-1d-array-into-2d-array	将一维数组转变成二维数组	biweekly-contest-62	T1	1214.17152
2133	number-of-pairs-of-strings-with-concatenation-equal-to-target	连接后等于目标字符串的字符串对	biweekly-contest-62	T2	1240.9769
2134	maximize-the-confusion-of-an-exam	考试的最大困扰度	biweekly-contest-62	T3	1612.86465
2135	maximum-number-of-ways-to-partition-an-array	分割数组的最多方案数	biweekly-contest-62	T4	2081.78373
2154	minimum-moves-to-convert-string	转换字符串的最少操作次数	weekly-contest-261	T1	1159.94205
2155	find-missing-observations	找出缺失的观测数据	weekly-contest-261	T2	1218.92392
2156	stone-game-ix	石子游戏 IX	weekly-contest-261	T3	2174.33442
2157	smallest-k-length-subsequence-with-occurrences-of-a-letter	含特定字母的最小子序列	weekly-contest-261	T4	2401.09433
2159	two-out-of-three	至少在两个数组中出现的值	weekly-contest-262	T1	1094.15162
2160	minimum-operations-to-make-a-uni-value-grid	获取单值网格的最小操作数	weekly-contest-262	T2	1588.9468
2161	stock-price-fluctuation	股票价格波动	weekly-contest-262	T3	1768.59238
2162	partition-array-into-two-arrays-to-minimize-sum-difference	将数组分成两个数组并最小化数组和的差	weekly-contest-262	T4	2369.12189
2148	minimum-number-of-moves-to-seat-everyone	使每位学生都有座位的最少移动次数	biweekly-contest-63	T1	1202.69155
2149	remove-colored-pieces-if-both-neighbors-are-the-same-color	如果相邻两个颜色均相同则删除当前颜色	biweekly-contest-63	T2	1327.19049
2151	the-time-when-the-network-becomes-idle	网络空闲的时刻	biweekly-contest-63	T3	1775.24228
2150	kth-smallest-product-of-two-sorted-arrays	两个有序数组的第 K 小乘积	biweekly-contest-63	T4	2409.92364
2168	check-if-numbers-are-ascending-in-a-sentence	检查句子中的数字是否递增	weekly-contest-263	T1	1096.55894
2169	simple-bank-system	简易银行系统	weekly-contest-263	T2	1195.19516
2170	count-number-of-maximum-bitwise-or-subsets	统计按位或能得到最大值的子集数目	weekly-contest-263	T3	1422.89211
2171	second-minimum-time-to-reach-destination	到达目的地的第二短时间	weekly-contest-263	T4	2143.20751
2173	number-of-valid-words-in-a-sentence	句子中的有效单词数	weekly-contest-264	T1	1289.95189
2174	next-greater-numerically-balanced-number	下一个更大的数值平衡数	weekly-contest-264	T2	1512.2428
2175	count-nodes-with-the-highest-score	统计最高分的节点数目	weekly-contest-264	T3	1826.69874
2176	parallel-courses-iii	并行课程 III	weekly-contest-264	T4	2004.40338
2163	kth-distinct-string-in-an-array	数组中第 K 个独一无二的字符串	biweekly-contest-64	T1	1207.25005
2164	two-best-non-overlapping-events	两个最好的不重叠活动	biweekly-contest-64	T2	1841.08513
2165	plates-between-candles	蜡烛之间的盘子	biweekly-contest-64	T3	1873.5834
2166	number-of-valid-move-combinations-on-chessboard	棋盘上有效移动组合的数目	biweekly-contest-64	T4	2465.42433
2181	smallest-index-with-equal-value	值相等的最小索引	weekly-contest-265	T1	964.65653
2182	find-the-minimum-and-maximum-number-of-nodes-between-critical-points	找出临界点之间的最小和最大距离	weekly-contest-265	T2	1109.71345
2183	minimum-operations-to-convert-number	转化数字的最小运算数	weekly-contest-265	T3	1736.74973
2184	check-if-an-original-string-exists-given-two-encoded-strings	同源字符串检测	weekly-contest-265	T4	2705.55515
2186	count-vowel-substrings-of-a-string	统计字符串中的元音子字符串	weekly-contest-266	T1	1325.84883
2187	vowels-of-all-substrings	所有子字符串中的元音	weekly-contest-266	T2	1558.96467
2188	minimized-maximum-of-products-distributed-to-any-store	分配给商店的最多商品的最小值	weekly-contest-266	T3	1797.01199
2189	maximum-path-quality-of-a-graph	最大化一张图中的路径价值	weekly-contest-266	T4	2092.6263
2177	check-whether-two-strings-are-almost-equivalent	检查两个字符串是否几乎相等	biweekly-contest-65	T1	1090.32826
2178	walking-robot-simulation-ii	模拟行走机器人 II	biweekly-contest-65	T2	1729.70168
2179	most-beautiful-item-for-each-query	每一个查询的最大美丽值	biweekly-contest-65	T3	1625.72916
2180	maximum-number-of-tasks-you-can-assign	你可以安排的最多任务数目	biweekly-contest-65	T4	2562.86767
2195	time-needed-to-buy-tickets	买票需要的时间	weekly-contest-267	T1	1069.22267
2196	reverse-nodes-in-even-length-groups	反转偶数长度组的节点	weekly-contest-267	T2	1495.36054
2197	decode-the-slanted-ciphertext	解码斜向换位密码	weekly-contest-267	T3	1587.24684
2198	process-restricted-friend-requests	处理含限制条件的好友请求	weekly-contest-267	T4	1996.96549
2199	two-furthest-houses-with-different-colors	两栋颜色不同且距离最远的房子	weekly-contest-268	T1	996.5946300000001
1310	watering-plants	给植物浇水	weekly-contest-268	T2	1069.5721
1294	range-frequency-queries	区间内查询数字的频率	weekly-contest-268	T3	1632.58268
2202	sum-of-k-mirror-numbers	k 镜像数字的和	weekly-contest-268	T4	2082.44763
2190	count-common-words-with-one-occurrence	统计出现过一次的公共字符串	biweekly-contest-66	T1	1140.01029
2191	minimum-number-of-food-buckets-to-feed-the-hamsters	从房屋收集雨水需要的最少水桶数	biweekly-contest-66	T2	1465.72463
2192	minimum-cost-homecoming-of-a-robot-in-a-grid	网格图中机器人回家的最小代价	biweekly-contest-66	T3	1541.4705
2193	count-fertile-pyramids-in-a-land	统计农场中肥沃金字塔的数目	biweekly-contest-66	T4	1952.57774
2210	find-target-indices-after-sorting-array	找出数组排序后的目标下标	weekly-contest-269	T1	937.64063
2211	k-radius-subarray-averages	半径为 k 的子数组平均值	weekly-contest-269	T2	1184.43011
2212	removing-minimum-and-maximum-from-array	从数组中移除最大值和最小值	weekly-contest-269	T3	1168.72768
2213	find-all-people-with-secret	找出知晓秘密的所有专家	weekly-contest-269	T4	1916.60738
2215	finding-3-digit-even-numbers	找出 3 位偶数	weekly-contest-270	T1	1206.85527
2216	delete-the-middle-node-of-a-linked-list	删除链表的中间节点	weekly-contest-270	T2	1093.06592
2217	step-by-step-directions-from-a-binary-tree-node-to-another	从二叉树一个节点到另一个节点每一步的方向	weekly-contest-270	T3	1682.08437
2201	valid-arrangement-of-pairs	合法重新排列数对	weekly-contest-270	T4	2517.08296
2204	find-subsequence-of-length-k-with-the-largest-sum	找到和最大的长度为 K 的子序列	biweekly-contest-67	T1	1226.47314
2205	find-good-days-to-rob-the-bank	适合打劫银行的日子	biweekly-contest-67	T2	1550.36678
2206	detonate-the-maximum-bombs	引爆最多的炸弹	biweekly-contest-67	T3	1731.68762
2207	sequentially-ordinal-rank-tracker	序列顺序查询	biweekly-contest-67	T4	2051.11422
2226	rings-and-rods	环和杆	weekly-contest-271	T1	1021.24345
2227	sum-of-subarray-ranges	子数组范围和	weekly-contest-271	T2	1316.67302
2228	watering-plants-ii	给植物浇水 II	weekly-contest-271	T3	1294.55327
2229	maximum-fruits-harvested-after-at-most-k-steps	摘水果	weekly-contest-271	T4	1927.33666
2231	find-first-palindromic-string-in-the-array	找出数组中的第一个回文字符串	weekly-contest-272	T1	965.8799299999999
2232	adding-spaces-to-a-string	向字符串添加空格	weekly-contest-272	T2	1081.25702
2233	number-of-smooth-descent-periods-of-a-stock	股票平滑下跌阶段的数目	weekly-contest-272	T3	1191.44913
2234	minimum-operations-to-make-the-array-k-increasing	使数组 K 递增的最少操作次数	weekly-contest-272	T4	1797.03029
2219	maximum-number-of-words-found-in-sentences	句子中的最多单词数	biweekly-contest-68	T1	1074.62662
2220	find-all-possible-recipes-from-given-supplies	从给定原材料中找到所有可以做出的菜	biweekly-contest-68	T2	1471.03674
2221	check-if-a-parentheses-string-can-be-valid	判断一个括号字符串是否有效	biweekly-contest-68	T3	1856.28421
2222	abbreviating-the-product-of-a-range	一个区间内所有数乘积的缩写	biweekly-contest-68	T4	2312.43774
2238	a-number-after-a-double-reversal	反转两次的数字	weekly-contest-273	T1	958.8258499999999
2239	execution-of-all-suffix-instructions-staying-in-a-grid	执行所有后缀指令	weekly-contest-273	T2	1135.65333
2240	intervals-between-identical-elements	相同元素的间隔之和	weekly-contest-273	T3	1625.71714
2241	recover-the-original-array	还原原数组	weekly-contest-273	T4	2009.61848
2243	check-if-all-as-appears-before-all-bs	检查是否所有 A 都在 B 之前	weekly-contest-274	T1	1025.17466
2244	number-of-laser-beams-in-a-bank	银行中的激光束数量	weekly-contest-274	T2	1080.43873
2245	destroying-asteroids	摧毁小行星	weekly-contest-274	T3	1142.18353
2246	maximum-employees-to-be-invited-to-a-meeting	参加会议的最多员工数	weekly-contest-274	T4	2334.57898
2235	capitalize-the-title	将标题首字母大写	biweekly-contest-69	T1	1088.78658
2236	maximum-twin-sum-of-a-linked-list	链表最大孪生和	biweekly-contest-69	T2	1133.88351
2237	longest-palindrome-by-concatenating-two-letter-words	连接两字母单词得到的最长回文串	biweekly-contest-69	T3	1386.06318
2200	stamping-the-grid	用邮票贴满网格图	biweekly-contest-69	T4	2277.25789
2254	check-if-every-row-and-column-contains-all-numbers	检查是否每一行每一列都包含全部整数	weekly-contest-275	T1	1070.39205
2255	minimum-swaps-to-group-all-1s-together-ii	最少交换次数来组合所有的 1 II	weekly-contest-275	T2	1585.35857
2256	count-words-obtained-after-adding-a-letter	统计追加字母可以获得的单词数	weekly-contest-275	T3	1706.67594
2257	earliest-possible-day-of-full-bloom	全部开花的最早一天	weekly-contest-275	T4	1888.60486
2260	divide-a-string-into-groups-of-size-k	将字符串拆分为若干长度为 k 的组	weekly-contest-276	T1	1057.16069
1303	minimum-moves-to-reach-target-score	得到目标值的最少行动次数	weekly-contest-276	T2	1203.09589
2262	solving-questions-with-brainpower	解决智力问题	weekly-contest-276	T3	1636.07277
2263	maximum-running-time-of-n-computers	同时运行 N 台电脑的最长时间	weekly-contest-276	T4	2121.51749
2248	minimum-cost-of-buying-candies-with-discount	打折购买糖果的最小开销	biweekly-contest-70	T1	1095.06018
2249	count-the-hidden-sequences	统计隐藏数组数目	biweekly-contest-70	T2	1360.69803
2250	k-highest-ranked-items-within-a-price-range	价格范围内最高排名的 K 样物品	biweekly-contest-70	T3	1693.39444
2251	number-of-ways-to-divide-a-long-corridor	分隔长廊的方案数	biweekly-contest-70	T4	1708.34202
2269	count-elements-with-strictly-smaller-and-greater-elements	元素计数	weekly-contest-277	T1	1001.41459
2271	rearrange-array-elements-by-sign	按符号重排数组	weekly-contest-277	T2	1039.47491
2270	find-all-lonely-numbers-in-the-array	找出数组中的所有孤独数字	weekly-contest-277	T3	1083.68322
2272	maximum-good-people-based-on-statements	基于陈述统计最多好人数	weekly-contest-277	T4	1803.39186
2274	keep-multiplying-found-values-by-two	将找到的值乘以 2	weekly-contest-278	T1	1103.19888
2261	all-divisions-with-the-highest-score-of-a-binary-array	分组得分最高的所有下标	weekly-contest-278	T2	1242.45718
2275	find-substring-with-given-hash-value	查找给定哈希值的子串	weekly-contest-278	T3	1842.5294
2276	groups-of-strings	字符串分组	weekly-contest-278	T4	2345.5866
2264	minimum-sum-of-four-digit-number-after-splitting-digits	拆分数位后四位数字的最小和	biweekly-contest-71	T1	1166.44535
2265	partition-array-according-to-given-pivot	根据给定数字划分数组	biweekly-contest-71	T2	1195.99996
2266	minimum-cost-to-set-cooking-time	设置时间的最少代价	biweekly-contest-71	T3	1649.33445
2267	minimum-difference-in-sums-after-removal-of-elements	删除元素后和的最小差值	biweekly-contest-71	T4	2065.3483
2283	sort-even-and-odd-indices-independently	对奇偶下标分别排序	weekly-contest-279	T1	1090.44289
2284	smallest-value-of-the-rearranged-number	重排数字的最小值	weekly-contest-279	T2	1204.03202
2285	design-bitset	设计位集	weekly-contest-279	T3	1628.42034
2286	minimum-time-to-remove-all-cars-containing-illegal-goods	移除所有载有违禁货物车厢所需的最少时间	weekly-contest-279	T4	2096.77771
2288	count-operations-to-obtain-zero	得到 0 的操作数	weekly-contest-280	T1	990.8455
2289	minimum-operations-to-make-the-array-alternating	使数组变成交替数组的最少操作数	weekly-contest-280	T2	1594.38456
2290	removing-minimum-number-of-magic-beans	拿出最少数目的魔法豆	weekly-contest-280	T3	1577.70805
2291	maximum-and-sum-of-array	数组的最大与和	weekly-contest-280	T4	2309.88342
2277	count-equal-and-divisible-pairs-in-an-array	统计数组中相等且可以被整除的数对	biweekly-contest-72	T1	1045.16263
2278	find-three-consecutive-integers-that-sum-to-a-given-number	找到和为给定整数的三个连续整数	biweekly-contest-72	T2	1066.33138
2279	maximum-split-of-positive-even-integers	拆分成最多数目的正偶数之和	biweekly-contest-72	T3	1303.22601
2280	count-good-triplets-in-an-array	统计数组中好三元组数目	biweekly-contest-72	T4	2127.07288
2298	count-integers-with-even-digit-sum	统计各位数字之和为偶数的整数个数	weekly-contest-281	T1	1067.28732
2299	merge-nodes-in-between-zeros	合并零之间的节点	weekly-contest-281	T2	1171.21579
2300	construct-string-with-repeat-limit	构造限制重复的字符串	weekly-contest-281	T3	1530.87158
2301	count-array-pairs-divisible-by-k	统计可以被 K 整除的下标对数目	weekly-contest-281	T4	2107.72697
2292	counting-words-with-a-given-prefix	统计包含给定前缀的字符串	weekly-contest-282	T1	956.96045
2293	minimum-number-of-steps-to-make-two-strings-anagram-ii	使两字符串互为字母异位词的最少步骤数	weekly-contest-282	T2	1059.18375
2294	minimum-time-to-complete-trips	完成旅途的最少时间	weekly-contest-282	T3	1551.9385
2295	minimum-time-to-finish-the-race	完成比赛的最少时间	weekly-contest-282	T4	2158.52726
2312	most-frequent-number-following-key-in-an-array	数组中紧跟 key 之后出现最频繁的数字	biweekly-contest-73	T1	1149.47434
1333	sort-the-jumbled-numbers	将杂乱无章的数字排序	biweekly-contest-73	T2	1341.28716
1431	all-ancestors-of-a-node-in-a-directed-acyclic-graph	有向无环图中一个节点的所有祖先	biweekly-contest-73	T3	1683.09015
1356	minimum-number-of-moves-to-make-palindrome	得到回文串的最少操作次数	biweekly-contest-73	T4	2011.01541
2304	cells-in-a-range-on-an-excel-sheet	Excel 表中某个范围内的单元格	weekly-contest-283	T1	1025.46657
2305	append-k-integers-with-minimal-sum	向数组中追加 K 个整数	weekly-contest-283	T2	1458.59297
2306	create-binary-tree-from-descriptions	根据描述创建二叉树	weekly-contest-283	T3	1490.8691
2307	replace-non-coprime-numbers-in-array	替换数组中的非互质数	weekly-contest-283	T4	1935.98321
2320	find-all-k-distant-indices-in-an-array	找出数组中的所有 K 近邻下标	weekly-contest-284	T1	1015.75369
1312	count-artifacts-that-can-be-extracted	统计可以提取的工件	weekly-contest-284	T2	1320.58971
1346	maximize-the-topmost-element-after-k-moves	K 次操作后最大化顶端元素	weekly-contest-284	T3	1558.29733
2321	minimum-weighted-subgraph-with-the-required-paths	得到要求路径的最小带权子图	weekly-contest-284	T4	2245.83424
2308	divide-array-into-equal-pairs	将数组划分成相等数对	biweekly-contest-74	T1	1047.49524
2309	maximize-number-of-subsequences-in-a-string	字符串中最多数目的子字符串	biweekly-contest-74	T2	1359.25768
2310	minimum-operations-to-halve-array-sum	将数组和减半的最少操作次数	biweekly-contest-74	T3	1430.85199
2311	minimum-white-tiles-after-covering-with-carpets	用地毯覆盖后的最少白色砖块	biweekly-contest-74	T4	2044.99675
2316	count-hills-and-valleys-in-an-array	统计数组中峰和谷的数量	weekly-contest-285	T1	1088.79115
2317	count-collisions-on-a-road	统计道路上的碰撞次数	weekly-contest-285	T2	1357.75003
2318	maximum-points-in-an-archery-competition	射箭比赛中的最大得分	weekly-contest-285	T3	1688.78992
2319	longest-substring-of-one-repeating-character	由单个字符重复的最长子字符串	weekly-contest-285	T4	2468.0016
1392	find-the-difference-of-two-arrays	找出两数组的不同	weekly-contest-286	T1	985.06486
1355	minimum-deletions-to-make-array-beautiful	美化数组的最少删除数	weekly-contest-286	T2	1319.46843
1375	find-palindrome-with-fixed-length	找到指定长度的回文数	weekly-contest-286	T3	1616.16836
1393	maximum-value-of-k-coins-from-piles	从栈中取出 K 个硬币的最大面值和	weekly-contest-286	T4	2013.39594
2323	minimum-bit-flips-to-convert-number	转换数字的最少位翻转次数	biweekly-contest-75	T1	1105.02089
2324	find-triangular-sum-of-an-array	数组的三角和	biweekly-contest-75	T2	1136.90858
2325	number-of-ways-to-select-buildings	选择建筑的方案数	biweekly-contest-75	T3	1485.81298
2326	sum-of-scores-of-built-strings	构造字符串的总得分和	biweekly-contest-75	T4	2130.59022
2345	minimum-number-of-operations-to-convert-time	转化时间需要的最少操作数	weekly-contest-287	T1	1030.31423
1354	find-players-with-zero-or-one-losses	找出输掉零场或一场比赛的玩家	weekly-contest-287	T2	1110.89445
1335	maximum-candies-allocated-to-k-children	每个小孩最多能分到多少糖果	weekly-contest-287	T3	1519.69106
1433	encrypt-and-decrypt-strings	加密解密字符串	weekly-contest-287	T4	1804.38862
2327	largest-number-after-digit-swaps-by-parity	按奇偶性交换后的最大数字	weekly-contest-288	T1	1089.62085
2328	minimize-result-by-adding-parentheses-to-expression	向表达式添加括号后的最小结果	weekly-contest-288	T2	1372.17279
2329	maximum-product-after-k-increments	K 次增加后的最大乘积	weekly-contest-288	T3	1541.87926
2330	maximum-total-beauty-of-the-gardens	花园的最大总美丽值	weekly-contest-288	T4	2378.0821
2350	find-closest-number-to-zero	找到最接近 0 的数字	biweekly-contest-76	T1	1080.96184
2351	number-of-ways-to-buy-pens-and-pencils	买钢笔和铅笔的方案数	biweekly-contest-76	T2	1180.62533
2352	design-an-atm-machine	设计一个 ATM 机器	biweekly-contest-76	T3	1404.95842
2353	maximum-score-of-a-node-sequence	节点序列的最大得分	biweekly-contest-76	T4	2177.65545
2361	calculate-digit-sum-of-a-string	计算字符串的数字和	weekly-contest-289	T1	1066.11898
2362	minimum-rounds-to-complete-all-tasks	完成所有任务需要的最少轮数	weekly-contest-289	T2	1158.27147
2363	maximum-trailing-zeros-in-a-cornered-path	转角路径的乘积中最多能有几个尾随零	weekly-contest-289	T3	1877.32807
2364	longest-path-with-different-adjacent-characters	相邻字符不同的最长路径	weekly-contest-289	T4	2015.28211
2331	intersection-of-multiple-arrays	多个数组求交集	weekly-contest-290	T1	1051.8767
2332	count-lattice-points-inside-a-circle	统计圆内格点数目	weekly-contest-290	T2	1379.5547
2333	count-number-of-rectangles-containing-each-point	统计包含每个点的矩形数目	weekly-contest-290	T3	1843.90035
2334	number-of-flowers-in-full-bloom	花期内花的数目	weekly-contest-290	T4	1880.65025
2341	count-prefixes-of-a-given-string	统计是给定字符串前缀的字符串数目	biweekly-contest-77	T1	1112.80273
2342	minimum-average-difference	最小平均差	biweekly-contest-77	T2	1226.30433
2343	count-unguarded-cells-in-the-grid	统计网格图中没有被保卫的格子数	biweekly-contest-77	T3	1525.68667
2344	escape-the-spreading-fire	逃离火灾	biweekly-contest-77	T4	2223.29574
2337	remove-digit-from-number-to-maximize-result	移除指定数字得到的最大结果	weekly-contest-291	T1	1101.83806
2338	minimum-consecutive-cards-to-pick-up	必须拿起的最小连续卡牌数	weekly-contest-291	T2	1175.67369
2339	k-divisible-elements-subarrays	含最多 K 个可整除元素的子数组	weekly-contest-291	T3	1562.10706
2340	total-appeal-of-a-string	字符串的总引力	weekly-contest-291	T4	1896.62806
2346	largest-3-same-digit-number-in-string	字符串中最大的 3 位相同数字	weekly-contest-292	T1	967.9875500000001
2347	count-nodes-equal-to-average-of-subtree	统计值等于子树平均值的节点数	weekly-contest-292	T2	1176.28839
2348	count-number-of-texts	统计打字方案数	weekly-contest-292	T3	1621.68284
2349	check-if-there-is-a-valid-parentheses-string-path	检查是否有合法括号字符串路径	weekly-contest-292	T4	1938.04532
1430	find-the-k-beauty-of-a-number	找到一个数字的 K 美丽值	biweekly-contest-78	T1	1106.00659
2358	number-of-ways-to-split-array	分割数组的方案数	biweekly-contest-78	T2	1151.31133
2359	maximum-white-tiles-covered-by-a-carpet	毯子覆盖的最多白色砖块数	biweekly-contest-78	T3	1850.88338
2360	substring-with-largest-variance	最大波动的子字符串	biweekly-contest-78	T4	2404.8766
1353	find-resultant-array-after-removing-anagrams	移除字母异位词后的结果数组	weekly-contest-293	T1	1066.99189
2355	maximum-consecutive-floors-without-special-floors	不含特殊楼层的最大连续楼层数	weekly-contest-293	T2	1096.55218
2356	largest-combination-with-bitwise-and-greater-than-zero	按位与结果大于零的最长组合	weekly-contest-293	T3	1496.12519
2357	count-integers-in-intervals	统计区间中的整数数目	weekly-contest-293	T4	2086.22709
2365	percentage-of-letter-in-string	字母在字符串中的百分比	weekly-contest-294	T1	928.38379
2366	maximum-bags-with-full-capacity-of-rocks	装满石头的背包的最大数量	weekly-contest-294	T2	998.36649
2367	minimum-lines-to-represent-a-line-chart	表示一个折线图的最少线段数	weekly-contest-294	T3	1466.84462
2368	sum-of-total-strength-of-wizards	巫师的总力量和	weekly-contest-294	T4	2472.41056
2377	check-if-number-has-equal-digit-count-and-digit-value	判断一个数的数字计数是否等于数位的值	biweekly-contest-79	T1	1056.46273
2378	sender-with-largest-word-count	最多单词数的发件人	biweekly-contest-79	T2	1179.72556
2379	maximum-total-importance-of-roads	道路的最大总重要性	biweekly-contest-79	T3	1297.75199
2380	booking-concert-tickets-in-groups	以组为单位订音乐会的门票	biweekly-contest-79	T4	2263.084
2372	rearrange-characters-to-make-target-string	重排字符形成目标字符串	weekly-contest-295	T1	1034.71983
2373	apply-discount-to-prices	价格减免	weekly-contest-295	T2	1297.58958
2374	steps-to-make-array-non-decreasing	使数组按非递减顺序排列	weekly-contest-295	T3	2395.35085
2375	minimum-obstacle-removal-to-reach-corner	到达角落需要移除障碍物的最小数目	weekly-contest-295	T4	1972.06309
2386	min-max-game	极大极小游戏	weekly-contest-296	T1	1032.59014
2387	partition-array-such-that-maximum-difference-is-k	划分数组使最大差为 K	weekly-contest-296	T2	1203.01075
2388	replace-elements-in-an-array	替换数组中的元素	weekly-contest-296	T3	1271.72881
2389	design-a-text-editor	设计一个文本编辑器	weekly-contest-296	T4	1749.41138
2391	strong-password-checker-ii	强密码检验器 II	biweekly-contest-80	T1	1093.15128
2392	successful-pairs-of-spells-and-potions	咒语和药水的成功对数	biweekly-contest-80	T2	1296.95563
2393	match-substring-after-replacement	替换字符后匹配	biweekly-contest-80	T3	1700.38812
2394	count-subarrays-with-score-less-than-k	统计得分小于 K 的子数组数目	biweekly-contest-80	T4	1652.89046
1382	calculate-amount-paid-in-taxes	计算应缴税款总额	weekly-contest-297	T1	1032.7349
1394	minimum-path-cost-in-a-grid	网格中的最小路径代价	weekly-contest-297	T2	1450.36137
1418	fair-distribution-of-cookies	公平分发饼干	weekly-contest-297	T3	1739.38149
2390	naming-a-company	公司命名	weekly-contest-297	T4	2154.30518
1363	greatest-english-letter-in-upper-and-lower-case	兼具大小写的最好英文字母	weekly-contest-298	T1	1050.44534
1334	sum-of-numbers-with-units-digit-k	个位数字为 K 的整数之和	weekly-contest-298	T2	1356.57202
2395	longest-binary-subsequence-less-than-or-equal-to-k	小于等于 K 的最长二进制子序列	weekly-contest-298	T3	1632.64498
1376	selling-pieces-of-wood	卖木头块	weekly-contest-298	T4	2192.40204
2401	count-asterisks	统计星号	biweekly-contest-81	T1	1109.11147
2403	count-unreachable-pairs-of-nodes-in-an-undirected-graph	统计无向图中无法互相到达点对数	biweekly-contest-81	T2	1563.04157
2402	maximum-xor-after-operations	操作后的最大异或和	biweekly-contest-81	T3	1564.47965
2404	number-of-distinct-roll-sequences	不同骰子序列的数目	biweekly-contest-81	T4	2000.94085
2398	check-if-matrix-is-x-matrix	判断矩阵是否是一个 X 矩阵	weekly-contest-299	T1	964.5565
2397	count-number-of-ways-to-place-houses	统计放置房子的方式数	weekly-contest-299	T2	1422.66691
1348	maximum-score-of-spliced-array	拼接数组的最大分数	weekly-contest-299	T3	1591.44212
2400	minimum-score-after-removals-on-a-tree	从树中删除边的最小分数	weekly-contest-299	T4	2226.87175
2406	decode-the-message	解密消息	weekly-contest-300	T1	1034.86857
2411	spiral-matrix-iv	螺旋矩阵 IV	weekly-contest-300	T2	1234.46608
2408	number-of-people-aware-of-a-secret	知道秘密的人数	weekly-contest-300	T3	1685.09458
2409	number-of-increasing-paths-in-a-grid	网格图中递增路径的数目	weekly-contest-300	T4	1902.44859
2416	evaluate-boolean-binary-tree	计算布尔二叉树的值	biweekly-contest-82	T1	1172.91876
2417	the-latest-time-to-catch-a-bus	坐上公交的最晚时间	biweekly-contest-82	T2	1771.31809
2418	minimum-sum-of-squared-difference	最小差值平方和	biweekly-contest-82	T3	1898.68607
2419	subarray-with-elements-greater-than-varying-threshold	元素值大于变化阈值的子数组	biweekly-contest-82	T4	2256.19413
2412	minimum-amount-of-time-to-fill-cups	装满杯子需要的最短总时长	weekly-contest-301	T1	1121.17058
2413	smallest-number-in-infinite-set	无限集中的最小数字	weekly-contest-301	T2	1166.23016
2414	move-pieces-to-obtain-a-string	移动片段得到字符串	weekly-contest-301	T3	1642.02246
2415	count-the-number-of-ideal-arrays	统计理想数组的数目	weekly-contest-301	T4	2434.50194
2421	maximum-number-of-pairs-in-array	数组能形成多少数对	weekly-contest-302	T1	957.74157
2473	max-sum-of-a-pair-with-equal-sum-of-digits	数位和相等数对的最大和	weekly-contest-302	T2	1120.66435
2422	query-kth-smallest-trimmed-number	裁剪数字后查询第 K 小的数字	weekly-contest-302	T3	1459.07561
2423	minimum-deletions-to-make-array-divisible	使数组可以被整除的最少删除次数	weekly-contest-302	T4	1526.63495
2433	best-poker-hand	最好的扑克手牌	biweekly-contest-83	T1	1090.26836
2432	number-of-zero-filled-subarrays	全 0 子数组的数目	biweekly-contest-83	T2	1164.43851
2434	design-a-number-container-system	设计数字容器系统	biweekly-contest-83	T3	1472.77558
2435	shortest-impossible-sequence-of-rolls	不可能得到的最短骰子序列	biweekly-contest-83	T4	1890.13521
2427	first-letter-to-appear-twice	第一个出现两次的字母	weekly-contest-303	T1	913.37256
2428	equal-row-and-column-pairs	相等行列对	weekly-contest-303	T2	1057.78115
2429	design-a-food-rating-system	设计食物评分系统	weekly-contest-303	T3	1645.95203
2430	number-of-excellent-pairs	优质数对的数目	weekly-contest-303	T4	1891.76003
2436	make-array-zero-by-subtracting-equal-amounts	使数组中所有元素都等于零	weekly-contest-304	T1	965.01053
2437	maximum-number-of-groups-entering-a-competition	分组的最大数量	weekly-contest-304	T2	1317.45157
